NO_Class,NO_Trial,NO_ITER,LL,DIFF_LL,DIFF_CPT,YET_CUR_BEST_LL,Comments
5,40,11,-8056.489264,23.152061,0.000000,-8040.678498,Still in CN Loop
5,40,21,-8056.489264,0.000000,0.000000,-8040.678498,Still in CN Loop
5,40,31,-8056.489264,0.000000,0.000000,-8040.678498,Still in CN Loop
5,40,41,-8056.489264,0.000000,0.000000,-8040.678498,Still in CN Loop
5,40,47,-8056.489264,0.000000,0.000000,-8040.678498,Still in CN Loop
5,40,48,-8056.489264,0.000000,0.000000,-8040.678498,Still in CN Loop
5,40,49,-8056.489264,0.000000,0.000000,-8040.678498,Still in CN Loop
5,40,50,-8056.489264,0.000000,0.000000,-8040.678498,Still in CN Loop
5,41,1,-8055.120593,-8055.120593,6.725244,-8040.678498,Still in CN Loop
5,41,11,-8040.678498,14.442095,0.000000,-8040.678498,Still in CN Loop
5,41,21,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,41,31,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,41,41,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,41,47,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,41,48,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,41,49,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,41,50,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,42,1,-8059.073064,-8059.073064,6.779576,-8040.678498,Still in CN Loop
5,42,11,-8040.678498,18.394566,0.000000,-8040.678498,Still in CN Loop
5,42,21,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,42,31,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,42,41,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,42,47,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,42,48,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,42,49,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,42,50,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,43,1,-8058.057539,-8058.057539,6.788971,-8040.678498,Still in CN Loop
5,43,11,-8057.027918,1.029620,0.000003,-8040.678498,Still in CN Loop
5,43,21,-8057.027918,0.000000,0.000000,-8040.678498,Still in CN Loop
5,43,31,-8057.027918,-0.000000,0.000000,-8040.678498,Still in CN Loop
5,43,41,-8057.027918,0.000000,0.000000,-8040.678498,Still in CN Loop
5,43,47,-8057.027918,0.000000,0.000000,-8040.678498,Still in CN Loop
5,43,48,-8057.027918,0.000000,0.000000,-8040.678498,Still in CN Loop
5,43,49,-8057.027918,0.000000,0.000000,-8040.678498,Still in CN Loop
5,43,50,-8057.027918,0.000000,0.000000,-8040.678498,Still in CN Loop
5,44,1,-8117.924344,-8117.924344,6.708112,-8040.678498,Still in CN Loop
5,44,11,-8056.537720,61.386625,0.000000,-8040.678498,Still in CN Loop
5,44,21,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,44,31,-8056.537720,-0.000000,0.000000,-8040.678498,Still in CN Loop
5,44,41,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,44,47,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,44,48,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,44,49,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,44,50,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,45,1,-8087.254820,-8087.254820,6.581484,-8040.678498,Still in CN Loop
5,45,11,-8058.473262,28.781558,0.000409,-8040.678498,Still in CN Loop
5,45,21,-8058.473262,0.000000,0.000010,-8040.678498,Still in CN Loop
5,45,31,-8058.473262,0.000000,0.000000,-8040.678498,Still in CN Loop
5,45,41,-8058.473262,0.000000,0.000000,-8040.678498,Still in CN Loop
5,45,47,-8058.473262,-0.000000,0.000000,-8040.678498,Still in CN Loop
5,45,48,-8058.473262,0.000000,0.000000,-8040.678498,Still in CN Loop
5,45,49,-8058.473262,0.000000,0.000000,-8040.678498,Still in CN Loop
5,45,50,-8058.473262,0.000000,0.000000,-8040.678498,Still in CN Loop
5,46,1,-8068.391674,-8068.391674,6.625344,-8040.678498,Still in CN Loop
5,46,11,-8040.678504,27.713171,0.269778,-8040.678498,Still in CN Loop
5,46,21,-8040.678498,0.000005,0.000000,-8040.678498,Still in CN Loop
5,46,31,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,46,41,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,46,47,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,46,48,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,46,49,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,46,50,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,47,1,-8058.213426,-8058.213426,6.732971,-8040.678498,Still in CN Loop
5,47,11,-8056.537721,1.675705,0.002210,-8040.678498,Still in CN Loop
5,47,21,-8056.537720,0.000001,0.000000,-8040.678498,Still in CN Loop
5,47,31,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,47,41,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,47,47,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,47,48,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,47,49,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,47,50,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,48,1,-8079.262101,-8079.262101,6.524300,-8040.678498,Still in CN Loop
5,48,11,-8040.678498,38.583603,0.000000,-8040.678498,Still in CN Loop
5,48,21,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,48,31,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,48,41,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,48,47,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,48,48,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,48,49,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,48,50,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,49,1,-8086.636041,-8086.636041,6.679623,-8040.678498,Still in CN Loop
5,49,11,-8056.489264,30.146777,0.000005,-8040.678498,Still in CN Loop
5,49,21,-8056.489264,-0.000000,0.000000,-8040.678498,Still in CN Loop
5,49,31,-8056.489264,0.000000,0.000000,-8040.678498,Still in CN Loop
5,49,41,-8056.489264,0.000000,0.000000,-8040.678498,Still in CN Loop
5,49,47,-8056.489264,0.000000,0.000000,-8040.678498,Still in CN Loop
5,49,48,-8056.489264,0.000000,0.000000,-8040.678498,Still in CN Loop
5,49,49,-8056.489264,0.000000,0.000000,-8040.678498,Still in CN Loop
5,49,50,-8056.489264,0.000000,0.000000,-8040.678498,Still in CN Loop
5,50,1,-8076.687475,-8076.687475,6.749370,-8040.678498,Still in CN Loop
5,50,11,-8073.099801,3.587674,0.000235,-8040.678498,Still in CN Loop
5,50,21,-8073.099801,0.000000,0.000000,-8040.678498,Still in CN Loop
5,50,31,-8073.099801,0.000000,0.000000,-8040.678498,Still in CN Loop
5,50,41,-8073.099801,-0.000000,0.000000,-8040.678498,Still in CN Loop
5,50,47,-8073.099801,0.000000,0.000000,-8040.678498,Still in CN Loop
5,50,48,-8073.099801,0.000000,0.000000,-8040.678498,Still in CN Loop
5,50,49,-8073.099801,0.000000,0.000000,-8040.678498,Still in CN Loop
5,50,50,-8073.099801,0.000000,0.000000,-8040.678498,Still in CN Loop
5,51,1,-8057.028471,-8057.028471,6.840788,-8040.678498,Still in CN Loop
5,51,11,-8057.027918,0.000552,0.000000,-8040.678498,Still in CN Loop
5,51,21,-8057.027918,0.000000,0.000000,-8040.678498,Still in CN Loop
5,51,31,-8057.027918,-0.000000,0.000000,-8040.678498,Still in CN Loop
5,51,41,-8057.027918,0.000000,0.000000,-8040.678498,Still in CN Loop
5,51,47,-8057.027918,0.000000,0.000000,-8040.678498,Still in CN Loop
5,51,48,-8057.027918,0.000000,0.000000,-8040.678498,Still in CN Loop
5,51,49,-8057.027918,0.000000,0.000000,-8040.678498,Still in CN Loop
5,51,50,-8057.027918,0.000000,0.000000,-8040.678498,Still in CN Loop
5,52,1,-8057.553807,-8057.553807,6.779541,-8040.678498,Still in CN Loop
5,52,11,-8057.027918,0.525889,0.000001,-8040.678498,Still in CN Loop
5,52,21,-8057.027918,0.000000,0.000000,-8040.678498,Still in CN Loop
5,52,31,-8057.027918,-0.000000,0.000000,-8040.678498,Still in CN Loop
5,52,41,-8057.027918,0.000000,0.000000,-8040.678498,Still in CN Loop
5,52,47,-8057.027918,0.000000,0.000000,-8040.678498,Still in CN Loop
5,52,48,-8057.027918,0.000000,0.000000,-8040.678498,Still in CN Loop
5,52,49,-8057.027918,0.000000,0.000000,-8040.678498,Still in CN Loop
5,52,50,-8057.027918,0.000000,0.000000,-8040.678498,Still in CN Loop
5,53,1,-8107.199660,-8107.199660,6.454052,-8040.678498,Still in CN Loop
5,53,11,-8040.678498,66.521162,0.000000,-8040.678498,Still in CN Loop
5,53,21,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,53,31,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,53,41,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,53,47,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,53,48,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,53,49,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,53,50,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,54,1,-8114.196551,-8114.196551,6.521672,-8040.678498,Still in CN Loop
5,54,11,-8073.099801,41.096749,0.000297,-8040.678498,Still in CN Loop
5,54,21,-8073.099801,0.000000,0.000000,-8040.678498,Still in CN Loop
5,54,31,-8073.099801,0.000000,0.000000,-8040.678498,Still in CN Loop
5,54,41,-8073.099801,0.000000,0.000000,-8040.678498,Still in CN Loop
5,54,47,-8073.099801,-0.000000,0.000000,-8040.678498,Still in CN Loop
5,54,48,-8073.099801,0.000000,0.000000,-8040.678498,Still in CN Loop
5,54,49,-8073.099801,-0.000000,0.000000,-8040.678498,Still in CN Loop
5,54,50,-8073.099801,0.000000,0.000000,-8040.678498,Still in CN Loop
5,55,1,-8073.583771,-8073.583771,6.570517,-8040.678498,Still in CN Loop
5,55,11,-8040.678498,32.905273,0.000000,-8040.678498,Still in CN Loop
5,55,21,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,55,31,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,55,41,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,55,47,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,55,48,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,55,49,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,55,50,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,56,1,-8047.570395,-8047.570395,6.830772,-8040.678498,Still in CN Loop
5,56,11,-8047.514404,0.055991,0.000011,-8040.678498,Still in CN Loop
5,56,21,-8047.514404,0.000000,0.000000,-8040.678498,Still in CN Loop
5,56,31,-8047.514404,-0.000000,0.000000,-8040.678498,Still in CN Loop
5,56,41,-8047.514404,-0.000000,0.000000,-8040.678498,Still in CN Loop
5,56,47,-8047.514404,0.000000,0.000000,-8040.678498,Still in CN Loop
5,56,48,-8047.514404,0.000000,0.000000,-8040.678498,Still in CN Loop
5,56,49,-8047.514404,0.000000,0.000000,-8040.678498,Still in CN Loop
5,56,50,-8047.514404,0.000000,0.000000,-8040.678498,Still in CN Loop
5,57,1,-8126.059282,-8126.059282,6.620345,-8040.678498,Still in CN Loop
5,57,11,-8120.801338,5.257944,0.012515,-8040.678498,Still in CN Loop
5,57,21,-8120.800984,0.000354,0.000128,-8040.678498,Still in CN Loop
5,57,31,-8120.800984,0.000000,0.000001,-8040.678498,Still in CN Loop
5,57,41,-8120.800984,0.000000,0.000000,-8040.678498,Still in CN Loop
5,57,47,-8120.800984,-0.000000,0.000000,-8040.678498,Still in CN Loop
5,57,48,-8120.800984,0.000000,0.000000,-8040.678498,Still in CN Loop
5,57,49,-8120.800984,-0.000000,0.000000,-8040.678498,Still in CN Loop
5,57,50,-8120.800984,0.000000,0.000000,-8040.678498,Still in CN Loop
5,58,1,-8108.971003,-8108.971003,6.671756,-8040.678498,Still in CN Loop
5,58,11,-8092.501161,16.469842,0.160590,-8040.678498,Still in CN Loop
5,58,21,-8090.426730,2.074431,0.052895,-8040.678498,Still in CN Loop
5,58,31,-8090.248001,0.178729,0.022838,-8040.678498,Still in CN Loop
5,58,41,-8090.247424,0.000577,0.000045,-8040.678498,Still in CN Loop
5,58,47,-8090.247424,0.000000,0.000001,-8040.678498,Still in CN Loop
5,58,48,-8090.247424,0.000000,0.000001,-8040.678498,Still in CN Loop
5,58,49,-8090.247424,-0.000000,0.000000,-8040.678498,Still in CN Loop
5,58,50,-8090.247424,-0.000000,0.000000,-8040.678498,Still in CN Loop
5,59,1,-8079.918053,-8079.918053,6.538223,-8040.678498,Still in CN Loop
5,59,11,-8058.202886,21.715167,0.000049,-8040.678498,Still in CN Loop
5,59,21,-8058.202886,0.000000,0.000000,-8040.678498,Still in CN Loop
5,59,31,-8058.202886,0.000000,0.000000,-8040.678498,Still in CN Loop
5,59,41,-8058.202886,-0.000000,0.000000,-8040.678498,Still in CN Loop
5,59,47,-8058.202886,0.000000,0.000000,-8040.678498,Still in CN Loop
5,59,48,-8058.202886,0.000000,0.000000,-8040.678498,Still in CN Loop
5,59,49,-8058.202886,-0.000000,0.000000,-8040.678498,Still in CN Loop
5,59,50,-8058.202886,0.000000,0.000000,-8040.678498,Still in CN Loop
5,60,1,-8092.115011,-8092.115011,6.744516,-8040.678498,Still in CN Loop
5,60,11,-8073.370177,18.744834,0.000409,-8040.678498,Still in CN Loop
5,60,21,-8073.370177,0.000000,0.000010,-8040.678498,Still in CN Loop
5,60,31,-8073.370177,0.000000,0.000000,-8040.678498,Still in CN Loop
5,60,41,-8073.370177,-0.000000,0.000000,-8040.678498,Still in CN Loop
5,60,47,-8073.370177,0.000000,0.000000,-8040.678498,Still in CN Loop
5,60,48,-8073.370177,0.000000,0.000000,-8040.678498,Still in CN Loop
5,60,49,-8073.370177,-0.000000,0.000000,-8040.678498,Still in CN Loop
5,60,50,-8073.370177,0.000000,0.000000,-8040.678498,Still in CN Loop
5,61,1,-8057.693627,-8057.693627,6.769579,-8040.678498,Still in CN Loop
5,61,11,-8040.678498,17.015129,0.000000,-8040.678498,Still in CN Loop
5,61,21,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,61,31,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,61,41,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,61,47,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,61,48,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,61,49,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,61,50,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,62,1,-8123.636473,-8123.636473,6.420783,-8040.678498,Still in CN Loop
5,62,11,-8056.537720,67.098753,0.000756,-8040.678498,Still in CN Loop
5,62,21,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,62,31,-8056.537720,-0.000000,0.000000,-8040.678498,Still in CN Loop
5,62,41,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,62,47,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,62,48,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,62,49,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,62,50,-8056.537720,0.000000,0.000000,-8040.678498,Still in CN Loop
5,63,1,-8060.948939,-8060.948939,6.694687,-8040.678498,Still in CN Loop
5,63,11,-8057.027918,3.921021,0.000001,-8040.678498,Still in CN Loop
5,63,21,-8057.027918,-0.000000,0.000000,-8040.678498,Still in CN Loop
5,63,31,-8057.027918,-0.000000,0.000000,-8040.678498,Still in CN Loop
5,63,41,-8057.027918,0.000000,0.000000,-8040.678498,Still in CN Loop
5,63,47,-8057.027918,0.000000,0.000000,-8040.678498,Still in CN Loop
5,63,48,-8057.027918,0.000000,0.000000,-8040.678498,Still in CN Loop
5,63,49,-8057.027918,0.000000,0.000000,-8040.678498,Still in CN Loop
5,63,50,-8057.027918,0.000000,0.000000,-8040.678498,Still in CN Loop
5,64,1,-8102.972743,-8102.972743,6.536382,-8040.678498,Still in CN Loop
5,64,11,-8040.678498,62.294245,0.000000,-8040.678498,Still in CN Loop
5,64,21,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,64,31,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,64,41,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,64,47,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,64,48,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,64,49,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,64,50,-8040.678498,0.000000,0.000000,-8040.678498,Still in CN Loop
5,64,50,-8040.678498,0.000000,-8040.678498,Better LL and NO Conflict
Best one is at 63th iteration
The corresponding log_prob:  -8040.67849831
